loans_received_from_candidate,last_report_year,contributions,refunded_other_political_committee_contributions,party,last_cash_on_hand_end_period,other_political_committee_contributions,individual_contributions,total_offsets_to_operating_expenditures,repayments_other_loans,incumbent_challenge,repayments_loans_made_by_candidate,cycle,refunded_political_party_committee_contributions,loan_repayments_other_loans,incumbent_challenge_full,last_net_operating_expenditures,last_report_type_full,has_raised_funds,party_full,federal_funds,flags,political_party_committee_contributions,loans,last_net_contributions,full_election,last_file_date,disbursements,fundraising_disbursements,first_file_date,receipts,district_number,coverage_end_date,loan_repayments,candidate_id,rutgers_sex,district,refunded_individual_contributions,cycles,exempt_legal_accounting_disbursement,loan_repayments_made,last_f2_date,last_beginning_image_number,offsets_to_fundraising_expenditures,last_debts_owed_to_committee,offsets_to_operating_expenditures,other_disbursements,state,other_receipts,loans_received,candidate_contribution,transfers_from_affiliated_committee,contribution_refunds,election_years,transfers_from_other_authorized_committee,loans_made_by_candidate,net_operating_expenditures,federal_funds_flag,load_date,name,election_districts,other_loans_received,all_other_loans,offsets_to_legal_accounting,transfers_to_other_authorized_committee,operating_expenditures,individual_unitemized_contributions,active_through,loan_repayments_candidate_loans,candidate_status,office_full,coverage_start_date,net_contributions,last_debts_owed_by_committee,individual_itemized_contributions,office
,2017,1477471.56,1500.0,REP,921255.76,412445.11,1065026.45,,,I,,2018,0.0,0.0,Incumbent,293196.75,TERMINATION REPORT,True,REPUBLICAN PARTY,,H6FL18097,0.0,0.0,409888.52,False,2017-11-07,757394.1,,2015-06-05,1584031.73,18,2017-09-30T00:00:00+00:00,0.0,H6FL18097,,18,5665.0,"[2016, 2018]",,,2017-11-07,201710139075638587,,0.0,255.03,0.0,FL,7934.16,,0.0,,1500.0,"[2016, 2018]",98370.98,0.0,704343.74,False,2017-11-07T20:55:01,"MAST, BRIAN","[u'18', u'18']",,0.0,,45630.33,704598.77,635945.79,2018,0.0,C,House,2017-01-01T00:00:00+00:00,1470306.56,0.0,429080.66,H
,,,,DEM,,,,,,,,,,,,,,False,DEMOCRATIC PARTY,,H8CA25124,,,,,2017-11-21,,,2017-11-21,,25,,,H8CA25124,,25,,[2018],,,2017-11-21,,,,,,CA,,,,,,[2018],,,,False,2017-11-21T21:00:04,"MASTERMAN-SMITH, MIKE",[u'25'],,,,,,,2018,,N,House,,,,,H
,2017,2366.0,0.0,DEM,912.25,0.0,2366.0,,,C,,2018,0.0,0.0,Challenger,1043.75,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H8TX32114,0.0,0.0,1956.0,False,2017-05-09,1283.81,,2017-05-09,2366.0,32,2017-09-30T00:00:00+00:00,0.0,H8TX32114,,32,0.0,[2018],,,2017-05-09,201710099075584405,,0.0,0.0,0.0,TX,0.0,,0.0,,0.0,[2018],0.0,0.0,1283.81,False,2017-08-01T20:57:28,"MATERNOWSKI, TODD",[u'32'],,0.0,,0.0,1283.81,1616.0,2018,0.0,N,House,2017-04-01T00:00:00+00:00,2366.0,0.0,750.0,H
,2017,166544.45,0.0,REP,104086.11,10500.0,156044.45,,,O,,2018,0.0,0.0,Open seat,62458.34,OCTOBER QUARTERLY,True,REPUBLICAN PARTY,,H8TN06086,0.0,0.0,166544.45,False,2017-07-18,62458.34,,2017-07-18,166544.45,6,2017-09-30T00:00:00+00:00,0.0,H8TN06086,,06,0.0,[2018],,,2017-07-18,201712119089157160,,0.0,0.0,0.0,TN,0.0,,0.0,,0.0,[2018],0.0,0.0,62458.34,False,2017-10-24T21:01:05,"MATHENY, JUDD",[u'06'],,0.0,,0.0,62458.34,17731.75,2018,0.0,C,House,2017-07-01T00:00:00+00:00,166544.45,0.0,138312.7,H
,,,,DEM,,,,,,O,,,,,Open seat,,,False,DEMOCRATIC PARTY,,H8MA03122,,,,,2017-10-04,,,2017-10-04,,3,,,H8MA03122,,03,,[2018],,,2017-10-04,,,,,,MA,,,,,,[2018],,,,False,2017-10-18T21:02:35,"MATIAS, JUANA",[u'03'],,,,,,,2018,,N,House,,,,,H
,2017,93143.45,0.0,DEM,57038.22,0.0,93143.45,,,C,,2018,0.0,0.0,Challenger,33570.2,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H8AZ02144,0.0,0.0,60029.45,False,2017-07-12,36105.23,,2017-06-16,93143.45,2,2017-09-30T00:00:00+00:00,0.0,H8AZ02144,,02,1900.0,[2018],,,2017-07-12,201710149075672655,,0.0,0.0,0.0,AZ,0.0,,0.0,,0.0,[2018],0.0,0.0,34205.23,False,2017-08-01T20:57:28,"MATIELLA, MARIA MARY",[u'02'],,0.0,,0.0,34205.23,36252.57,2018,0.0,C,House,2017-04-01T00:00:00+00:00,91243.45,0.0,56890.88,H
,2017,91945.0,0.0,REP,151912.12,2500.0,89445.0,,,O,,2018,0.0,0.0,Open seat,15832.88,OCTOBER QUARTERLY,True,REPUBLICAN PARTY,,H8TN02127,0.0,75000.0,91945.0,False,2017-08-03,15832.88,,2017-08-03,167545.0,2,2017-09-30T00:00:00+00:00,0.0,H8TN02127,,02,0.0,[2018],,,2017-08-03,201710129075609817,,0.0,0.0,0.0,TN,600.0,,0.0,,0.0,[2018],0.0,75000.0,15832.88,False,2017-10-18T21:02:35,"MATLOCK, JAMES LLOYD",[u'02'],,0.0,,0.0,15832.88,4527.0,2018,0.0,C,House,2017-07-01T00:00:00+00:00,91945.0,75000.0,84918.0,H
,2017,425579.73,0.0,DEM,443470.51,295673.59,129878.69,,,I,,2018,0.0,0.0,Incumbent,79154.5,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H6CA05195,27.45,0.0,89085.66,False,2017-01-03,357082.93,,2005-01-25,425579.73,6,2017-09-30T00:00:00+00:00,0.0,H6CA05195,,06,33.7,"[2006, 2008, 2010, 2012, 2014, 2016, 2018]",,,2017-01-03,201710159075713638,,0.0,0.0,111275.0,CA,0.0,,0.0,,0.0,"[2006, 2008, 2010, 2012, 2014, 2016, 2018]",0.0,0.0,245774.23,False,2017-03-02T21:00:15,"MATSUI, DORIS","[u'05', u'05', u'05', u'06', u'06', u'06', u'06']",,0.0,,0.0,245774.23,14228.69,2018,0.0,C,House,2017-01-01T00:00:00+00:00,425546.03,0.0,115650.0,H
,,,,DEM,,,,,,C,,,,,Challenger,,,False,DEMOCRATIC PARTY,,H8CA23103,,,,,2017-08-21,,,2017-08-21,,23,,,H8CA23103,F,23,,[2018],,,2017-08-21,,,,,,CA,,,,,,[2018],,,,False,2017-10-05T20:56:00,"MATTA, TATIANA",[u'23'],,,,,,,2018,,N,House,,,,,H
,,82251.0,0.0,DEM,,0.0,82251.0,,,C,,2018,0.0,0.0,Challenger,,,True,DEMOCRATIC PARTY,,H8IA03181,0.0,100000.0,,False,2017-10-10,20351.94,,2017-10-10,182251.0,3,,0.0,H8IA03181,,03,0.0,[2018],,,2017-10-10,,,,0.0,0.0,IA,0.0,,0.0,,0.0,[2018],0.0,100000.0,20351.94,False,2017-10-18T21:02:35,"MAURO, EDDIE J.",[u'03'],,0.0,,0.0,20351.94,5201.0,2018,0.0,C,House,2017-07-01T00:00:00+00:00,82251.0,,77050.0,H
,,,,DEM,,,,,,C,,,,,Challenger,,,False,DEMOCRATIC PARTY,,H8NC02078,,,,,2017-06-02,,,2017-06-02,,2,,,H8NC02078,,02,,[2018],,,2017-06-02,,,,,,NC,,,,,,[2018],,,,False,2017-08-01T20:57:28,"MAY, WENDY ELLA REV",[u'02'],,,,,,,2018,,N,House,,,,,H
,,,,DEM,,,,,,O,,,,,Open seat,,,False,DEMOCRATIC PARTY,,H8MA03098,,,,,2017-09-21,,,2017-09-21,,3,,,H8MA03098,,03,,[2018],,,2017-09-21,,,,,,MA,,,,,,[2018],,,,False,2017-10-18T21:02:35,"MAZEN, NADEEM",[u'03'],,,,,,,2018,,N,House,,,,,H
,2017,0.0,0.0,DEM,0.0,0.0,0.0,,,C,,2018,0.0,0.0,Challenger,0.0,TERMINATION REPORT,False,DEMOCRATIC PARTY,,H8MA07024,0.0,0.0,0.0,False,2017-06-28,0.0,,2017-06-28,0.0,7,2017-09-30T00:00:00+00:00,0.0,H8MA07024,,07,0.0,[2018],,,2017-06-28,201709080300173743,,0.0,0.0,0.0,MA,0.0,,0.0,,0.0,[2018],0.0,0.0,0.0,False,2017-08-01T20:57:28,"MAZEN, NADEEM A",[u'07'],,0.0,,0.0,0.0,0.0,2018,0.0,N,House,2017-06-30T00:00:00+00:00,0.0,0.0,0.0,H
,2017,224078.65,0.0,DEM,342755.37,222.92,218102.68,,,C,,2018,0.0,0.0,Challenger,57022.87,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H8IL06121,0.0,195000.0,104405.62,False,2017-06-06,78123.28,,2017-05-18,420878.65,6,2017-09-30T00:00:00+00:00,0.0,H8IL06121,F,06,0.0,[2018],,,2017-06-06,201710149075676013,,0.0,1800.0,0.0,IL,0.0,,5753.05,,0.0,[2018],0.0,195000.0,76323.28,False,2017-08-30T20:56:02,"MAZESKI, KELLY",[u'06'],,0.0,,0.0,78123.28,34944.27,2018,0.0,C,House,2017-04-01T00:00:00+00:00,224078.65,195000.0,183158.41,H
,,,,DEM,,,,,,,,,,,,,,False,DEMOCRATIC PARTY,,H8UT04053,,,,,2017-11-20,,,2017-10-18,,4,,,H8UT04053,,04,,[2018],,,2017-11-20,,,,,,UT,,,,,,[2018],,,,False,2017-11-20T21:00:45,"MCADAMS, BEN",[u'04'],,,,,,,2018,,N,House,,,,,H
,2017,0.0,0.0,DEM,0.0,0.0,0.0,,,C,,2018,0.0,0.0,Challenger,0.0,TERMINATION REPORT,False,DEMOCRATIC PARTY,,S8TX00293,0.0,0.0,0.0,False,2017-04-03,0.0,,2017-04-03,0.0,0,2017-06-08T00:00:00+00:00,0.0,S8TX00293,,00,0.0,[2018],,,2017-04-03,201706140200155242,,0.0,0.0,0.0,TX,0.0,,0.0,,0.0,[2018],0.0,0.0,0.0,False,2017-05-23T07:10:20,"MCALLEN, ROMAN JAMES ALFRED",[u'00'],,0.0,,0.0,0.0,0.0,2018,0.0,N,Senate,2017-04-24T00:00:00+00:00,0.0,0.0,0.0,S
,,,,DEM,,,,,,,,,,,,,,False,DEMOCRATIC PARTY,,H8C006211,,,,,2016-12-19,,,2016-12-19,,6,,,H8C006211,,06,,[2016],,,2016-12-19,,,,,,CO,,,,,,[2018],,,,False,2016-12-19T21:03:01,"MCARTHUR, GABRIEL SHAWN MR.",[u'06'],,,,,,,2018,,N,House,,,,,H
,,,,DEM,,,,,,C,,,,,Challenger,,,False,DEMOCRATIC PARTY,,H8CO06211,,,,,,,,,,6,,,H8CO06211,,06,,[2018],,,,,,,,,CO,,,,,,[2018],,,,False,2017-01-05T21:04:01,"MCARTHUR, GABRIEL SHAWN MR.",[u'06'],,,,,,,2018,,N,House,,,,,H
,2016,131048.77,0.0,REP,0.0,0.0,131043.77,,,,,2016,0.0,0.0,,258.17,TERMINATION REPORT,True,REPUBLICAN PARTY,,H4TX21041,0.0,52672.62,0.0,False,2017-12-05,184971.63,,2013-02-14,183785.09,21,2016-10-15T00:00:00+00:00,20000.0,H4TX21041,,21,0.0,"[2014, 2016, 2018]",,,2017-12-05,201610119032245231,,0.0,0.0,0.0,TX,63.7,,5.0,,0.0,"[2014, 2016, 2018]",0.0,52672.62,164971.63,False,2017-12-08T20:57:11,"MCCALL, BRIAN MATTHEW","[u'21', u'21', u'21']",,0.0,,0.0,164971.63,10497.77,2018,20000.0,N,House,2015-01-01T00:00:00+00:00,131048.77,2746.17,120546.0,H
,2017,17342.0,0.0,DEM,12829.0,0.0,16210.0,,,C,,2018,0.0,0.0,Challenger,1180.0,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H8GA09058,1000.0,0.0,9079.0,False,2017-06-09,4512.0,,2017-06-09,17342.0,9,2017-09-30T00:00:00+00:00,0.0,H8GA09058,,09,400.0,[2018],,,2017-06-09,201710170300177836,,0.0,0.0,250.0,GA,0.0,,132.0,,0.0,[2018],0.0,0.0,3862.0,False,2017-08-29T20:55:29,"MCCALL, JOSHUA BRAXTON",[u'09'],,0.0,,0.0,3862.0,8710.0,2018,0.0,C,House,2017-04-01T00:00:00+00:00,16942.0,0.0,7500.0,H
,,,,REP,,,,,,,,,,,,,,False,REPUBLICAN PARTY,,H8NJ05136,,,,,2017-11-27,,,2017-11-27,,5,,,H8NJ05136,,05,,[2018],,,2017-11-27,,,,,,NJ,,,,,,[2018],,,,False,2017-11-27T22:53:24,"MCCANN, JOHN JOSEPH MR. JR.",[u'05'],,,,,,,2018,,N,House,,,,,H
,2017,0.0,0.0,REP,109820.0,0.0,0.0,,,C,,2018,0.0,0.0,Challenger,3186.0,OCTOBER QUARTERLY,True,REPUBLICAN PARTY,,H6OK02258,0.0,113006.0,0.0,False,2017-09-14,3186.0,,2017-09-14,113006.0,2,2017-09-30T00:00:00+00:00,0.0,H6OK02258,,02,0.0,"[2016, 2018]",,,2017-09-14,201710159075731194,,0.0,0.0,0.0,OK,0.0,,0.0,,0.0,"[2016, 2018]",0.0,113006.0,3186.0,False,2017-10-17T22:53:08,"MCCARTHY, JOHN","[u'02', u'02']",,0.0,,0.0,3186.0,0.0,2018,0.0,C,House,2017-07-01T00:00:00+00:00,0.0,113006.0,0.0,H
,2017,1606091.4,5000.0,REP,3349174.68,1396050.0,210041.4,,,I,,2018,0.0,0.0,Incumbent,379765.49,OCTOBER QUARTERLY,True,REPUBLICAN PARTY,,H6CA22125,0.0,0.0,380230.0,False,2017-10-16,1659391.72,,2006-03-09,3490747.23,23,2017-09-30T00:00:00+00:00,0.0,H6CA22125,,23,1600.0,"[2006, 2008, 2010, 2012, 2014, 2016, 2018]",,,2017-10-16,201710139075652628,,0.0,987.35,523600.0,CA,1905.81,,0.0,,5000.0,"[2006, 2008, 2010, 2012, 2014, 2016, 2018]",1881762.67,0.0,1128204.37,False,2017-10-16T21:00:02,"MCCARTHY, KEVIN","[u'22', u'22', u'22', u'23', u'23', u'23', u'23']",,0.0,,0.0,1129191.72,565.0,2018,0.0,C,House,2017-01-01T00:00:00+00:00,1599491.4,10000.0,209476.4,H
,2017,9884299.0,17000.0,DEM,7107597.0,1532362.0,8305044.0,,,I,,2018,0.0,0.0,Incumbent,913635.0,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,S6MO00305,0.0,15000.0,2676807.0,True,2017-11-01,3824117.0,,2005-09-13,10909320.0,0,2017-09-30T00:00:00+00:00,50000.0,S6MO00305,F,00,96232.0,"[2006, 2008, 2010, 2012, 2014, 2016, 2018]",,,2017-11-01,201712050200409383,,0.0,85459.0,72372.0,MO,125301.0,,46889.0,,17000.0,"[2006, 2012, 2018]",799247.0,15000.0,3502757.0,False,2017-11-02T21:01:00,"MCCASKILL, CLAIRE","[u'00', u'00', u'00']",,0.0,,288.0,3588217.0,3156174.0,2018,50000.0,C,Senate,2013-01-01T00:00:00+00:00,9771062.0,0.0,5148860.0,S
,2017,625776.37,0.0,REP,217813.25,213450.0,412326.37,,,I,,2018,0.0,0.0,Incumbent,118346.28,OCTOBER QUARTERLY,True,REPUBLICAN PARTY,,H4TX10093,0.0,0.0,213125.18,False,2016-12-22,528521.38,,2003-11-17,640609.67,10,2017-09-30T00:00:00+00:00,85000.0,H4TX10093,,10,8100.0,"[2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",,,2016-12-22,201710149075665577,,0.0,343.69,1900.0,TX,0.0,,0.0,,0.0,"[2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",14489.61,0.0,433177.69,False,2017-03-02T21:00:15,"MCCAUL, MICHAEL","[u'10', u'10', u'10', u'10', u'10', u'10', u'10', u'10']",,0.0,,0.0,433521.38,11708.0,2018,85000.0,C,House,2017-01-01T00:00:00+00:00,617676.37,0.0,400618.37,H
,2017,422529.49,0.0,REP,353715.99,41950.0,380579.49,,,I,,2018,0.0,0.0,Incumbent,89518.18,OCTOBER QUARTERLY,True,REPUBLICAN PARTY,,H8CA04152,0.0,0.0,149503.39,False,2016-11-10,344058.3,,2008-03-10,422597.95,4,2017-09-30T00:00:00+00:00,0.0,H8CA04152,,04,50.0,"[2008, 2010, 2012, 2014, 2016, 2018]",,,2016-11-10,201710169075767490,,0.0,68.46,42000.0,CA,0.0,,0.0,,0.0,"[2008, 2010, 2012, 2014, 2016, 2018]",0.0,0.0,301939.84,False,2017-03-02T21:00:15,"MCCLINTOCK, THOMAS","[u'04', u'04', u'04', u'04', u'04', u'04']",,0.0,,0.0,302008.3,155377.49,2018,0.0,C,House,2017-01-01T00:00:00+00:00,422479.49,0.0,225202.0,H
,2017,3017.05,0.0,DEM,859.95,0.0,3017.05,,,C,,2018,0.0,0.0,Challenger,1987.91,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H8NE01081,0.0,0.0,2705.86,False,2017-06-12,2157.1,,2017-06-12,3017.05,1,2017-09-30T00:00:00+00:00,0.0,H8NE01081,F,01,0.0,[2018],,,2017-06-12,201710139075663479,,0.0,0.0,0.0,NE,0.0,,0.0,,0.0,[2018],0.0,0.0,2157.1,False,2017-08-01T20:57:28,"MCCLURE, JESSICA",[u'01'],,0.0,,0.0,2157.1,2021.19,2018,0.0,N,House,2017-04-01T00:00:00+00:00,3017.05,0.0,995.86,H
,2017,256673.86,0.0,DFL,142887.68,136500.0,120173.86,,,I,,2018,0.0,0.0,Incumbent,76284.25,OCTOBER QUARTERLY,True,DEMOCRATIC-FARM-LABOR,,H0MN04049,0.0,0.0,96156.26,True,2016-11-24,238458.19,,2000-02-28,256673.92,4,2017-09-30T00:00:00+00:00,0.0,H0MN04049,F,04,900.0,"[2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",,,2016-11-24,201710149075667906,,0.0,0.06,27000.0,MN,0.0,,0.0,,0.0,"[2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",0.0,0.0,210558.13,False,2017-05-03T21:00:26,"MCCOLLUM, BETTY","[u'04', u'04', u'04', u'04', u'04', u'04', u'04', u'04', u'04', u'04']",,0.0,,0.0,210558.19,31793.86,2018,0.0,C,House,2017-01-01T00:00:00+00:00,255773.86,0.0,88380.0,H
,2017,36182.63,0.0,DEM,0.0,0.0,25157.63,,,C,,2018,0.0,0.0,Challenger,35086.94,TERMINATION REPORT,True,DEMOCRATIC PARTY,,H8KS03080,0.0,0.0,35086.94,False,2017-05-23,36182.63,,2017-05-23,36182.63,3,2017-07-12T00:00:00+00:00,0.0,H8KS03080,,03,1095.69,[2018],,,2017-05-23,201707129066598702,,0.0,0.0,0.0,KS,0.0,,11025.0,,0.0,[2018],0.0,0.0,35086.94,False,2017-08-01T20:57:28,"MCCONNELL, JOSEPH",[u'03'],,0.0,,0.0,35086.94,5457.63,2018,0.0,N,House,2017-04-01T00:00:00+00:00,35086.94,0.0,19700.0,H
,2017,44545.27,0.0,DEM,41127.86,0.0,42295.0,,,C,,2018,0.0,0.0,Challenger,8538.51,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H8CO04091,0.0,6290.0,23184.54,False,2017-05-31,9707.41,,2017-05-31,50835.27,4,2017-09-30T00:00:00+00:00,0.0,H8CO04091,,04,0.0,[2018],,,2017-05-31,201710089075584190,,0.0,0.0,0.0,CO,0.0,,2250.27,,0.0,[2018],0.0,6290.0,9707.41,False,2017-08-01T20:57:28,"MCCORMICK, KAREN A DVM",[u'04'],,0.0,,0.0,9707.41,7705.0,2018,0.0,C,House,2017-06-01T00:00:00+00:00,44545.27,6290.0,34590.0,H
,2017,827510.2,0.0,DEM,699598.17,27500.0,782162.75,,,C,,2018,0.0,0.0,Challenger,125799.22,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H8NC09123,0.0,0.0,368249.01,False,2017-11-06,175912.03,,2017-05-24,875510.2,9,2017-09-30T00:00:00+00:00,0.0,H8NC09123,,09,517.5,[2018],,,2017-11-06,201710159075755329,,0.0,3000.0,0.0,NC,0.0,,17847.45,,0.0,[2018],45000.0,0.0,172394.53,False,2017-11-07T20:55:01,"MCCREADY, DANIEL",[u'09'],,0.0,,0.0,175394.53,34583.41,2018,0.0,C,House,2016-12-30T00:00:00+00:00,826992.7,0.0,747579.34,H
,2010,130.0,0.0,REP,0.0,0.0,0.0,,,,,2010,0.0,0.0,,0.0,PRE-PRIMARY,False,REPUBLICAN PARTY,,H4MD04071,0.0,0.0,0.0,False,2017-10-20,1300.0,,2004-03-03,0.0,4,2010-09-13T00:00:00+00:00,0.0,H4MD04071,,04,0.0,"[2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",,,2017-10-20,10030423342,,0.0,0.0,0.0,MD,0.0,,1300.0,,0.0,"[2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",0.0,0.0,0.0,False,2017-10-20T21:01:07,"MCDERMOTT, GEORGE E.","[u'04', u'04', u'04', u'04', u'04', u'04', u'04', u'04']",,0.0,,0.0,1300.0,0.0,2018,0.0,N,House,2009-08-18T00:00:00+00:00,0.0,0.0,1300.0,H
,2017,16323.41,0.0,DEM,207467.9,0.0,16323.41,,,C,,2018,0.0,0.0,Challenger,2518.87,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H6WA03184,0.0,200000.0,4435.48,False,2016-11-15,10242.96,,2015-11-18,216370.81,3,2017-09-30T00:00:00+00:00,0.0,H6WA03184,,03,0.0,"[2016, 2018]",,,2016-11-15,201710119075604223,,0.0,47.4,119.95,WA,0.0,,0.0,,0.0,"[2016, 2018]",0.0,200000.0,10075.61,False,2017-05-09T21:04:56,"MCDEVITT, DAVID MALCOLM MR","[u'03', u'03']",,0.0,,0.0,10123.01,7474.3,2018,0.0,C,House,2017-01-01T00:00:00+00:00,16323.41,217500.0,8849.11,H
,2017,29892.42,0.0,DEM,2950.44,0.0,24014.92,,,C,,2018,0.0,0.0,Challenger,17677.36,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H8UT04046,0.0,9000.0,6092.54,False,2017-07-01,35943.1,,2017-07-01,38893.54,4,2017-09-30T00:00:00+00:00,0.0,H8UT04046,F,04,2082.0,[2018],,,2017-07-01,201710159075743108,,0.0,0.0,0.0,UT,1.12,,5877.5,,0.0,[2018],0.0,9000.0,33861.1,False,2017-09-27T20:56:17,"MCDONALD, DARLENE",[u'04'],,0.0,,0.0,33861.1,9890.76,2018,0.0,C,House,2017-04-01T00:00:00+00:00,27810.42,9000.0,14124.16,H
,2017,13722.58,0.0,DEM,2993.2,0.0,9722.58,,,C,,2018,0.0,0.0,Challenger,2065.98,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H6TX24149,4000.0,0.0,2854.67,False,2017-03-01,10885.8,,2015-10-02,13760.56,24,2017-09-30T00:00:00+00:00,0.0,H6TX24149,F,24,0.0,"[2016, 2018]",,,2017-03-01,201710039075572548,,0.0,37.98,311.21,TX,0.0,,0.0,,0.0,"[2016, 2018]",0.0,0.0,10536.61,False,2017-05-09T21:04:56,"MCDOWELL, JAN","[u'24', u'24']",,0.0,,0.0,10574.59,5472.58,2018,0.0,C,House,2017-01-01T00:00:00+00:00,13722.58,0.0,4250.0,H
,2017,258621.76,0.0,DEM,319305.73,124745.27,133876.49,,,I,,2018,0.0,0.0,Incumbent,62862.62,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H6VA04061,0.0,0.0,87390.11,False,2017-10-28,219576.44,,2016-02-26,259871.76,4,2017-09-30T00:00:00+00:00,0.0,H6VA04061,,04,0.0,"[2016, 2018]",,,2017-10-28,201710159075717922,,0.0,1250.0,75000.0,VA,0.0,,0.0,,0.0,"[2016, 2018]",0.0,0.0,143326.44,False,2017-10-29T20:54:27,"MCEACHIN, ASTON DONALD","[u'04', u'04']",,0.0,,0.0,144576.44,12331.49,2018,0.0,C,House,2017-01-01T00:00:00+00:00,258621.76,0.0,121545.0,H
,2017,49614.3,0.0,DEM,19690.38,0.0,49614.3,,,C,,2018,0.0,0.0,Challenger,13866.13,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H8TX21166,0.0,3160.0,15565.0,False,2017-04-04,33083.92,,2017-04-04,52774.3,21,2017-09-30T00:00:00+00:00,3160.0,H8TX21166,,21,0.0,[2018],,,2017-04-04,201710159075725694,,0.0,0.0,0.0,TX,0.0,,0.0,,0.0,[2018],0.0,3160.0,29923.92,False,2017-09-27T20:56:17,"MCFADDEN, ELLIOTT JAMES",[u'21'],,0.0,,0.0,29923.92,17812.87,2018,3160.0,C,House,2017-03-16T00:00:00+00:00,49614.3,0.0,31801.43,H
,2017,36682.0,0.0,DEM,2430.57,0.0,34282.0,,,C,,2018,0.0,0.0,Challenger,20058.46,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H8AZ06087,0.0,5049.0,7045.0,False,2017-04-22,40000.43,,2017-04-22,42431.0,6,2017-09-30T00:00:00+00:00,0.0,H8AZ06087,,06,0.0,[2018],,,2017-04-22,201710129075609445,,0.0,0.0,0.0,AZ,700.0,,2400.0,,0.0,[2018],0.0,5049.0,40000.43,False,2017-08-01T20:57:28,"MCFADDEN, GARRICK ARVIN MR.",[u'06'],,0.0,,0.0,40000.43,9932.0,2018,0.0,C,House,2017-04-01T00:00:00+00:00,36682.0,5049.0,24350.0,H
,2017,1513.0,0.0,DEM,1825.86,0.0,1375.0,,,C,,2018,0.0,0.0,Challenger,318.11,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H8PA07093,0.0,0.0,1513.0,False,2017-01-17,318.11,,2017-01-08,1513.0,7,2017-09-30T00:00:00+00:00,0.0,H8PA07093,,07,0.0,[2018],,,2017-01-17,201710159075680555,,0.0,0.0,0.0,PA,0.0,,138.0,,0.0,[2018],0.0,0.0,318.11,False,2017-02-01T21:04:16,"MCGINTY, JOHN",[u'07'],,0.0,,0.0,318.11,375.0,2018,0.0,N,House,2017-07-01T00:00:00+00:00,1513.0,0.0,1000.0,H
,2017,351650.74,0.0,DEM,490803.44,189995.92,161374.82,,,I,,2018,0.0,0.0,Incumbent,71392.65,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H4MA03022,280.0,0.0,117437.96,False,2017-01-25,289750.03,,1993-11-05,352252.12,2,2017-09-30T00:00:00+00:00,0.0,H4MA03022,,02,1863.42,"[1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",,,2017-01-25,201710149075665998,,0.0,125.0,54880.0,MA,476.38,,0.0,,0.0,"[1994, 1996, 1998, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",0.0,0.0,232881.61,False,2017-05-03T21:00:26,"MCGOVERN, JAMES P. MR.","[u'03', u'03', u'03', u'03', u'03', u'03', u'03', u'03', u'02', u'02', u'02', u'02']",,0.0,,0.0,233006.61,82770.66,2018,0.0,C,House,2017-01-01T00:00:00+00:00,349787.32,0.0,78604.16,H
,2017,761125.72,0.0,DEM,551550.59,22834.24,735411.48,,,C,,2018,0.0,0.0,Challenger,236584.79,OCTOBER QUARTERLY,True,DEMOCRATIC PARTY,,H8KY06164,0.0,0.0,723611.72,False,2017-08-29,255575.13,,2017-07-26,807125.72,6,2017-09-30T00:00:00+00:00,0.0,H8KY06164,F,06,1921.0,[2018],,,2017-08-29,201710159075736780,,0.0,0.0,0.0,KY,0.0,,2880.0,,0.0,[2018],46000.0,0.0,253654.13,False,2017-08-30T20:56:02,"MCGRATH, AMY",[u'06'],,0.0,,0.0,253654.13,408609.9,2018,0.0,C,House,2017-05-15T00:00:00+00:00,759204.72,0.0,326801.58,H
