active_through,incumbent_challenge,district_number,first_file_date,has_raised_funds,party_full,election_districts,office,district,last_f2_date,state,candidate_id,party,election_years,office_full,candidate_status,federal_funds_flag,name,load_date,flags,last_file_date,cycles,incumbent_challenge_full
2018,I,2,2009-02-23,True,UNKNOWN,"[u'02', u'02', u'02', u'02', u'02']",H,02,2017-03-03,MI,H0MI02094,UNK,"[2010, 2012, 2014, 2016, 2018]",House,C,False,"HUIZENGA, WILLIAM P",2017-03-07T20:58:19,H0MI02094,2017-03-03,"[2010, 2012, 2014, 2016, 2018]",Incumbent
2018,C,23,2017-08-29,True,DEMOCRATIC PARTY,[u'23'],H,23,2017-08-29,TX,H8TX23147,DEM,[2018],House,C,False,"HULINGS, JAY",2017-10-16T21:00:02,H8TX23147,2017-08-29,[2018],Challenger
2018,I,14,2009-12-15,True,REPUBLICAN PARTY,"[u'14', u'14', u'14', u'14', u'14']",H,14,2017-03-06,IL,H0IL14080,REP,"[2010, 2012, 2014, 2016, 2018]",House,C,False,"HULTGREN, RANDY",2017-05-03T21:00:26,H0IL14080,2017-03-06,"[2010, 2012, 2014, 2016, 2018]",Incumbent
2018,I,50,2007-04-03,True,REPUBLICAN PARTY,"[u'52', u'52', u'50', u'50', u'50', u'50']",H,50,2017-08-31,CA,H8CA52052,REP,"[2008, 2010, 2012, 2014, 2016, 2018]",House,C,False,"HUNTER, DUNCAN D.",2017-08-31T21:12:49,H8CA52052,2017-08-31,"[2008, 2010, 2012, 2014, 2016, 2018]",Incumbent
2018,C,10,2017-10-04,False,REPUBLICAN PARTY,[u'10'],H,10,2017-10-04,GA,H8GA10163,REP,[2018],House,N,False,"HUNT, JOSEPH WILLIAM MR.",2017-10-05T20:56:00,H8GA10163,2017-10-04,[2018],Challenger
2018,O,8,2017-09-14,True,DEMOCRATIC PARTY,[u'08'],H,08,2017-09-14,WA,H8WA08197,DEM,[2018],House,N,False,"HUNZIKER, ROBERT",2017-10-18T21:02:35,H8WA08197,2017-09-14,[2018],Open seat
2018,I,23,2009-11-18,True,REPUBLICAN PARTY,"[u'23', u'23', u'23', u'23']",H,23,2017-09-22,TX,H0TX23086,REP,"[2010, 2014, 2016, 2018]",House,C,False,"HURD, WILLIAM",2017-09-22T20:57:50,H0TX23086,2017-09-22,"[2010, 2012, 2014, 2016, 2018]",Incumbent
2018,C,0,2017-01-26,True,REPUBLICAN PARTY,[u'00'],S,00,2017-01-26,IN,S8IN00122,REP,[2018],Senate,C,False,"HURT, MARK",2017-05-23T07:10:20,S8IN00122,2017-01-26,[2018],Challenger
2018,,1,2017-11-01,False,DEMOCRATIC PARTY,[u'01'],H,01,2017-11-01,HI,H8HI01192,DEM,[2018],House,N,False,"ING, MARK KANIELA",2017-11-01T20:56:44,H8HI01192,2017-11-01,[2018],
2018,C,0,2015-05-26,True,REPUBLICAN PARTY,"[u'00', u'00']",S,00,2017-10-06,FL,S6FL00301,REP,"[2016, 2018]",Senate,N,False,"INVICTUS, AUGUSTUS SOL",2017-10-18T21:02:35,S6FL00301,2017-10-12,"[2016, 2018]",Challenger
2018,O,18,2017-07-17,True,DEMOCRATIC PARTY,[u'18'],H,18,2017-11-06,PA,H8PA18165,DEM,[2018],House,C,False,"IOVINO, PAMELA M",2017-11-06T20:55:42,H8PA18165,2017-11-06,[2018],Open seat
2018,,21,2017-11-10,False,REPUBLICAN PARTY,[u'21'],H,21,2017-11-10,TX,H8TX21216,REP,[2018],House,N,False,"ISAAC, JASON",2017-11-10T20:57:37,H8TX21216,2017-11-10,[2018],
2018,C,2,2017-10-04,False,DEMOCRATIC PARTY,[u'02'],H,02,2017-10-04,AL,H8AL02197,DEM,[2018],House,N,False,"ISNER, TABITHA KAY",2017-10-18T21:02:35,H8AL02197,2017-10-04,[2018],Challenger
2018,I,49,1999-11-12,True,REPUBLICAN PARTY,"[u'48', u'49', u'49', u'49', u'49', u'49', u'49', u'49', u'49', u'49']",H,49,2017-08-08,CA,H0CA48024,REP,"[2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",House,C,False,"ISSA, DARRELL",2017-08-08T22:53:13,H0CA48024,2017-08-08,"[2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",Incumbent
2018,C,2,2017-06-01,True,REPUBLICAN PARTY,[u'02'],H,02,2017-06-01,OK,H8OK02130,REP,[2018],House,C,False,"JACKSON, BRIAN KELLY",2017-10-17T22:53:08,H8OK02130,2017-06-01,[2018],Challenger
2018,C,7,2015-11-11,True,DEMOCRATIC PARTY,"[u'07', u'07']",H,07,2017-05-03,NJ,H6NJ07151,DEM,"[2016, 2018]",House,C,False,"JACOB, PETER",2017-09-15T21:00:12,H6NJ07151,2017-05-03,"[2016, 2018]",Challenger
2018,C,4,2017-08-10,True,DEMOCRATIC PARTY,[u'04'],H,04,2017-08-10,IA,H8IA04114,DEM,[2018],House,C,False,"JACOBSEN, LEANN",2017-10-17T22:53:08,H8IA04114,2017-08-10,[2018],Challenger
2018,,0,2017-11-16,False,REPUBLICAN PARTY,[u'00'],S,00,2017-11-16,TX,S8TX00350,REP,[2018],Senate,N,False,"JACOBSON JR, BRUCE",2017-11-22T22:42:33,S8TX00350,2017-11-16,[2018],
2018,,49,2017-11-16,False,DEMOCRATIC PARTY,[u'49'],H,49,2017-11-16,CA,H8CA49074,DEM,[2018],House,N,False,"JACOBS, SARA",2017-11-16T20:56:34,H8CA49074,2017-11-16,[2018],
2018,C,12,2017-04-19,True,DEMOCRATIC PARTY,[u'12'],H,12,2017-04-19,CA,H8CA12239,DEM,[2018],House,C,False,"JAFFE, STEPHEN R",2017-08-01T20:57:28,H8CA12239,2017-04-19,[2018],Challenger
2018,C,0,2017-07-17,True,REPUBLICAN PARTY,[u'00'],S,00,2017-07-17,MI,S8MI00372,REP,[2018],Senate,C,False,"JAMES, JOHN",2017-10-31T20:56:03,S8MI00372,2017-07-17,[2018],Challenger
2018,C,7,2017-03-29,False,REPUBLICAN PARTY,[u'07'],H,07,2017-03-29,SC,H8SC07014,REP,[2018],House,N,False,"JAMES, JON",2017-04-19T21:05:08,H8SC07014,2017-03-29,[2018],Challenger
2018,C,39,2017-07-16,True,DEMOCRATIC PARTY,[u'39'],H,39,2017-12-05,CA,H8CA39166,DEM,[2018],House,C,False,"JAMMAL, SAM",2017-12-05T23:42:23,H8CA39166,2017-12-05,[2018],Challenger
2018,C,39,2017-04-25,True,DEMOCRATIC PARTY,[u'39'],H,39,2017-04-25,CA,H8CA39133,DEM,[2018],House,C,False,"JANOWICZ, PHIL ANDREW DR.",2017-08-01T20:57:28,H8CA39133,2017-04-25,[2018],Challenger
2018,C,22,2017-05-01,True,DEMOCRATIC PARTY,[u'22'],H,22,2017-05-01,CA,H8CA22139,DEM,[2018],House,C,False,"JANZ, ANDREW",2017-08-01T20:57:28,H8CA22139,2017-05-01,[2018],Challenger
2018,C,0,2017-09-30,False,REPUBLICAN PARTY,[u'00'],P,00,2017-11-13,US,P80005960,REP,[2018],President,N,False,"JARAMILLO, MARIO",2017-10-05T20:56:00,P80005960,2017-11-14,[2018],Challenger
2018,C,1,2017-06-16,False,DEMOCRATIC PARTY,[u'01'],H,01,2017-06-16,GA,H8GA01055,DEM,[2018],House,N,False,"JARVIS, BERNARD STEFAN",2017-08-01T20:57:28,H8GA01055,2017-06-16,[2018],Challenger
2018,,29,2017-12-04,False,DEMOCRATIC PARTY,[u'29'],H,29,2017-12-04,TX,H8TX29086,DEM,[2018],House,N,False,"JAVED, MUHAMMAD TAHIR",2017-12-05T23:42:23,H8TX29086,2017-12-04,[2018],
2018,C,1,2016-11-30,False,DEMOCRATIC PARTY,[u'01'],H,01,2016-11-30,GA,H8GA01030,DEM,[2018],House,N,False,"JAWORSKI, RICHARD CHARLES",2017-01-05T21:04:01,H8GA01030,2016-11-30,"[2016, 2018]",Challenger
2018,I,7,2016-01-21,True,DEMOCRATIC PARTY,"[u'07', u'07']",H,07,2016-12-02,WA,H6WA07458,DEM,"[2016, 2018]",House,C,False,"JAYAPAL, PRAMILA",2017-02-24T21:00:50,H6WA07458,2016-12-02,"[2016, 2018]",Incumbent
2018,I,8,2011-09-30,True,DEMOCRATIC PARTY,"[u'08', u'08', u'08', u'08']",H,08,2017-02-21,NY,H2NY10092,DEM,"[2012, 2014, 2016, 2018]",House,C,False,"JEFFRIES, HAKEEM",2017-02-28T20:59:29,H2NY10092,2017-02-21,"[2012, 2014, 2016, 2018]",Incumbent
2018,C,0,2017-05-09,True,REPUBLICAN PARTY,[u'00'],S,00,2017-05-09,WV,S8WV00127,REP,[2018],Senate,C,False,"JENKINS, EVAN H",2017-08-01T20:57:28,S8WV00127,2017-05-09,[2018],Challenger
2018,I,3,2013-08-14,True,REPUBLICAN PARTY,"[u'03', u'03', u'03']",H,03,2016-12-07,WV,H4WV03070,REP,"[2014, 2016, 2018]",House,C,False,"JENKINS, EVAN H",2017-05-09T21:04:56,H4WV03070,2016-12-07,"[2014, 2016, 2018]",Incumbent
2018,I,2,2007-04-09,True,REPUBLICAN PARTY,"[u'02', u'02', u'02', u'02', u'02', u'02']",H,02,2015-04-10,KS,H8KS02090,REP,"[2008, 2010, 2012, 2014, 2016, 2018]",House,N,False,"JENKINS, LYNN",2017-01-05T21:04:01,H8KS02090,2015-04-10,"[2008, 2010, 2012, 2014, 2016, 2018]",Incumbent
2018,C,3,2017-05-25,True,DEMOCRATIC PARTY,[u'03'],H,03,2017-05-25,MN,H8MN03150,DEM,[2018],House,C,False,"JENNINGS, ADAM THOMAS",2017-09-12T20:59:26,H8MN03150,2017-05-25,[2018],Challenger
2018,C,7,2017-07-25,False,DEMOCRATIC PARTY,[u'07'],H,07,2017-07-25,MO,H8MO07181,DEM,[2018],House,N,False,"JENNINGS, VINCE D 1955",2017-08-01T20:57:28,H8MO07181,2017-07-25,[2018],Challenger
2018,O,1,2017-06-05,True,DEMOCRATIC PARTY,[u'01'],H,01,2017-06-05,MN,H8MN01253,DEM,[2018],House,C,False,"JENSEN, VICKI",2017-09-12T20:59:26,H8MN01253,2017-06-05,[2018],Open seat
2018,C,21,2017-10-06,False,REPUBLICAN PARTY,[u'21'],H,21,2017-10-06,FL,H8FL21055,REP,[2018],House,N,False,"JETTA, KURT",2017-10-18T21:02:35,H8FL21055,2017-10-06,[2018],Challenger
2018,O,5,2017-06-11,True,DEMOCRATIC PARTY,[u'05'],H,05,2017-06-11,AL,H8AL05190,DEM,[2018],House,C,False,"JOFFRION, PETER S.",2017-08-01T20:57:28,H8AL05190,2017-06-11,[2018],Open seat
2018,I,6,2010-02-18,True,REPUBLICAN PARTY,"[u'06', u'06', u'06', u'06', u'06']",H,06,2016-11-28,OH,H0OH06189,REP,"[2010, 2012, 2014, 2016, 2018]",House,C,False,"JOHNSON, BILL",2017-02-28T20:59:29,H0OH06189,2016-11-28,"[2010, 2012, 2014, 2016, 2018]",Incumbent
2018,O,0,2016-11-17,True,REPUBLICAN PARTY,[u'00'],H,00,2016-11-17,SD,H8SD01055,REP,[2018],House,C,False,"JOHNSON, DUSTY",2017-04-20T21:08:07,H8SD01055,2016-11-17,"[2016, 2018]",Open seat
2018,I,30,1991-11-06,True,DEMOCRATIC PARTY,"[u'30', u'30', u'30', u'30', u'30', u'30', u'30', u'30', u'30', u'30', u'30', u'30', u'30', u'30']",H,30,2015-03-20,TX,H2TX00015,DEM,"[1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",House,C,False,"JOHNSON, EDDIE BERNICE",2017-06-14T21:05:26,H2TX00015,2017-05-09,"[1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",Incumbent
2018,I,4,2005-12-22,True,DEMOCRATIC PARTY,"[u'04', u'04', u'04', u'04', u'04', u'04', u'04']",H,04,2017-01-31,GA,H6GA04129,DEM,"[2006, 2008, 2010, 2012, 2014, 2016, 2018]",House,C,False,"JOHNSON, HENRY C. 'HANK",2017-03-02T21:00:15,H6GA04129,2017-01-31,"[2006, 2008, 2010, 2012, 2014, 2016, 2018]",Incumbent
2018,I,4,2016-02-10,True,REPUBLICAN PARTY,"[u'04', u'04']",H,04,2017-01-30,LA,H6LA04138,REP,"[2016, 2018]",House,C,False,"JOHNSON, JAMES MICHAEL",2017-05-03T21:00:26,H6LA04138,2017-01-30,"[2016, 2018]",Incumbent
2018,I,3,1991-03-05,True,REPUBLICAN PARTY,"[u'03', u'03', u'03', u'03', u'03', u'03', u'03', u'03', u'03', u'03', u'03', u'03', u'03', u'03']",H,03,2016-11-18,TX,H2TX03118,REP,"[1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",House,C,False,"JOHNSON, SAM MR.",2017-03-02T21:00:15,H2TX03118,2016-11-18,"[1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",Incumbent
2018,O,3,2017-06-12,False,DEMOCRATIC PARTY,[u'03'],H,03,2017-06-12,TX,H8TX03107,DEM,[2018],House,N,False,"JOHNSON, SAMUEL H.",2017-08-01T20:57:28,H8TX03107,2017-06-12,[2018],Open seat
2018,C,7,2017-09-05,True,DEMOCRATIC PARTY,[u'07'],H,07,2017-09-05,NJ,H8NJ07215,DEM,[2018],House,C,False,"JOIS, GOUTAM UMESH MR.",2017-10-24T21:01:05,H8NJ07215,2017-09-05,[2018],Challenger
2018,,27,2017-11-03,False,NO PARTY AFFILIATION,[u'27'],H,27,2017-11-03,FL,H8FL27144,NPA,[2018],House,N,False,"JOLI, MAYRA",2017-11-03T20:55:22,H8FL27144,2017-11-03,[2018],
2018,C,0,2016-05-11,False,REPUBLICAN PARTY,[u'00'],S,00,2016-05-11,OH,S8OH00078,REP,[2018],Senate,N,False,"JONES, DENNIS M MR",2017-05-23T07:10:20,S8OH00078,2016-05-11,"[2016, 2018]",Challenger
2018,C,13,2017-07-24,True,DEMOCRATIC PARTY,[u'13'],H,13,2017-07-24,IL,H8IL13168,DEM,[2018],House,C,False,"JONES, ERIK C",2017-10-17T22:53:08,H8IL13168,2017-07-24,[2018],Challenger
2018,C,23,2017-08-02,True,DEMOCRATIC PARTY,[u'23'],H,23,2017-08-02,TX,H8TX23121,DEM,[2018],House,C,False,"JONES, GINA ORTIZ",2017-10-24T21:01:05,H8TX23121,2017-08-02,[2018],Challenger
2018,C,2,2017-07-10,False,DEMOCRATIC PARTY,[u'02'],H,02,2017-07-10,TX,H8TX02091,DEM,[2018],House,N,False,"JONES, JIMMY DARNELL",2017-08-01T20:57:28,H8TX02091,2017-07-10,[2018],Challenger
2018,O,2,2017-10-17,True,REPUBLICAN PARTY,[u'02'],H,02,2017-10-17,KS,H8KS02181,REP,[2018],House,C,False,"JONES, KEVIN",2017-10-23T20:56:46,H8KS02181,2017-10-17,[2018],Open seat
2018,C,0,2013-12-02,False,REPUBLICAN PARTY,"[u'00', u'00']",S,00,2017-02-10,FL,S6FL00277,REP,"[2016, 2018]",Senate,N,False,"JONES, LATERESA ANN",2017-05-23T07:10:20,S6FL00277,2017-02-10,"[2014, 2016, 2018]",Challenger
2018,C,2,2017-08-30,True,REPUBLICAN PARTY,[u'02'],H,02,2017-08-30,VA,H8VA02079,REP,[2018],House,C,False,"JONES, MARY",2017-10-16T21:00:02,H8VA02079,2017-08-30,[2018],Challenger
2018,C,0,2016-01-15,False,REPUBLICAN PARTY,"[u'00', u'00']",S,00,2017-02-01,NY,S6NY00409,REP,"[2016, 2018]",Senate,N,False,"JONES, RAFAEL ARDEN SR",2017-05-23T07:10:20,S6NY00409,2017-03-10,"[2016, 2018]",Challenger
2018,,8,2017-12-06,False,DEMOCRATIC PARTY,[u'08'],H,08,2017-12-06,OH,H8OH08071,DEM,[2018],House,N,False,"JONES, THEODORE ROBERT",2017-12-06T21:02:36,H8OH08071,2017-12-06,[2018],
2018,I,3,1992-03-05,True,REPUBLICAN PARTY,"[u'01', u'03', u'03', u'03', u'03', u'03', u'03', u'03', u'03', u'03', u'03', u'03', u'03', u'03']",H,03,2017-02-07,NC,H2NC01081,REP,"[1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",House,C,False,"JONES, WALTER B.",2017-05-05T21:04:59,H2NC01081,2017-02-07,"[1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",Incumbent
2018,I,4,2005-11-08,True,REPUBLICAN PARTY,"[u'04', u'04', u'04', u'04', u'04', u'04', u'04']",H,04,2016-11-14,OH,H6OH04082,REP,"[2006, 2008, 2010, 2012, 2014, 2016, 2018]",House,C,False,"JORDAN, JAMES D.",2017-05-05T21:04:59,H6OH04082,2016-11-14,"[2006, 2008, 2010, 2012, 2014, 2016, 2018]",Incumbent
2018,C,9,2016-07-19,False,DEMOCRATIC PARTY,[u'09'],H,09,2016-07-19,NC,H8NC09107,DEM,[2018],House,N,False,"JORGENSEN, BRANDON WILLIAM MR.",2017-01-05T21:04:01,H8NC09107,2016-07-19,"[2016, 2018]",Challenger
2018,,2,2017-10-25,False,DEMOCRATIC PARTY,[u'02'],H,02,2017-10-25,IN,H8IN02185,DEM,[2018],House,N,False,"JOSHI, YATISH J MR.",2017-10-25T20:57:11,H8IN02185,2017-10-25,[2018],
2018,I,14,2012-08-20,True,REPUBLICAN PARTY,"[u'14', u'14', u'14', u'14']",H,14,2016-12-12,OH,H2OH14064,REP,"[2012, 2014, 2016, 2018]",House,C,False,"JOYCE, DAVID P",2017-03-02T21:00:15,H2OH14064,2016-12-12,"[2012, 2014, 2016, 2018]",Incumbent
2018,C,26,2017-08-01,False,DEMOCRATIC PARTY,[u'26'],H,26,2017-08-01,FL,H8FL26047,DEM,[2018],House,N,False,"JUNQUERA, RICKY",2017-08-18T20:58:39,H8FL26047,2017-08-01,[2018],Challenger
2018,,0,2017-11-22,False,DEMOCRATIC PARTY,[u'00'],S,00,2017-11-22,NJ,S8NJ00467,DEM,[2018],Senate,N,False,"KABIR, MOHAMMAD SHAHJAHAN",2017-11-24T20:55:35,S8NJ00467,2017-11-22,[2018],
2018,C,3,2016-01-28,True,DEMOCRATIC PARTY,"[u'03', u'03']",H,03,2016-11-21,NY,H6NY03254,DEM,"[2016, 2018]",House,C,False,"KAIMAN, JON",2017-05-05T21:04:59,H6NY03254,2016-11-21,"[2016, 2018]",Challenger
2018,I,0,2011-04-05,True,DEMOCRATIC PARTY,"[u'00', u'00']",S,00,2012-12-05,VA,S2VA00142,DEM,"[2012, 2018]",Senate,C,False,"KAINE, TIMOTHY MICHAEL",2017-05-23T07:10:20,S2VA00142,2012-12-05,"[2012, 2014, 2016, 2018]",Incumbent
2018,C,0,1996-04-02,False,REPUBLICAN PARTY,"[u'00', u'00', u'00', u'00', u'00', u'00']",S,00,2012-05-03,CA,S6CA00477,REP,"[1988, 2002, 2006, 2010, 2012, 2018]",Senate,N,False,"KALEMKARIAN, TIMOTHY CHARLES",2017-05-23T07:10:20,S6CA00477,2012-05-03,"[1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",Challenger
2018,O,7,2017-05-31,True,DEMOCRATIC PARTY,[u'07'],H,07,2017-05-31,TN,H8TN07068,DEM,[2018],House,C,False,"KANEW, JUSTIN",2017-10-18T21:02:35,H8TN07068,2017-05-31,[2018],Open seat
2018,C,6,2017-10-14,False,DEMOCRATIC PARTY,[u'06'],H,06,2017-10-14,GA,H8GA06369,DEM,[2018],House,N,False,"KAPLE, BOBBY",2017-10-18T21:02:35,H8GA06369,2017-10-14,[2018],Challenger
2018,I,9,1982-04-20,True,DEMOCRATIC PARTY,"[u'09', u'09', u'09', u'09', u'09', u'09', u'09', u'09', u'09', u'09', u'09', u'09', u'09', u'09', u'09', u'09', u'09', u'09', u'09']",H,09,2017-02-13,OH,H2OH09031,DEM,"[1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",House,C,False,"KAPTUR, MARCY HON. M.C.",2017-02-28T20:59:29,H2OH09031,2017-02-13,"[1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018]",Incumbent
2018,,18,2017-10-19,False,REPUBLICAN PARTY,[u'18'],H,18,2017-10-19,PA,H8PA18223,REP,[2018],House,N,False,"KARPACS, GEORGE A",2017-10-19T20:59:28,H8PA18223,2017-10-19,[2018],
2018,I,24,2014-01-31,True,REPUBLICAN PARTY,"[u'24', u'24', u'24']",H,24,2017-01-30,NY,H4NY24073,REP,"[2014, 2016, 2018]",House,C,False,"KATKO, JOHN M",2017-04-10T20:57:55,H4NY24073,2017-01-30,"[2014, 2016, 2018]",Incumbent
2018,C,23,2011-08-26,True,REPUBLICAN PARTY,"[u'23', u'23', u'23', u'23']",H,23,2017-07-26,FL,H2FL20043,REP,"[2012, 2014, 2016, 2018]",House,C,False,"KAUFMAN, JOSEPH ""JOE""",2017-08-03T21:00:33,H2FL20043,2017-07-26,"[2012, 2014, 2016, 2018]",Challenger
2018,C,4,2017-02-24,True,DEMOCRATIC PARTY,[u'04'],H,04,2017-02-24,NJ,H8NJ04162,DEM,[2018],House,C,False,"KEADY, JAMES",2017-09-09T04:22:54,H8NJ04162,2017-02-24,[2018],Challenger
2018,,3,2016-04-01,True,DEMOCRATIC PARTY,"[u'03', u'03']",H,03,2016-04-01,NJ,H6NJ03143,DEM,"[2016, 2018]",House,C,False,"KEADY, JIM",2017-11-22T22:42:33,H6NJ03143,2017-10-10,"[2016, 2018]",
2018,I,9,2010-03-15,True,DEMOCRATIC PARTY,"[u'10', u'09', u'09', u'09', u'09']",H,09,2017-06-13,MA,H0MA10082,DEM,"[2010, 2012, 2014, 2016, 2018]",House,C,False,"KEATING, WILLIAM RICHARD",2017-06-13T21:16:55,H0MA10082,2017-06-13,"[2010, 2012, 2014, 2016, 2018]",Incumbent
2018,C,4,2017-05-30,False,DEMOCRATIC PARTY,[u'04'],H,04,2017-05-30,NJ,H8NJ04170,DEM,[2018],House,N,False,"KEELING, MIKE",2017-08-01T20:57:28,H8NJ04170,2017-05-30,[2018],Challenger
2018,C,48,2017-06-15,True,DEMOCRATIC PARTY,[u'48'],H,48,2017-06-15,CA,H8CA48076,DEM,[2018],House,C,False,"KEIRSTEAD, HANS",2017-08-01T20:57:28,H8CA48076,2017-06-15,[2018],Challenger
2018,C,18,2017-07-02,True,DEMOCRATIC PARTY,[u'18'],H,18,2017-07-02,FL,H8FL18010,DEM,[2018],House,C,False,"KEITH, PAM",2017-10-23T20:56:46,H8FL18010,2017-07-02,[2018],Challenger
2018,C,12,2017-07-06,True,DEMOCRATIC PARTY,[u'12'],H,12,2017-07-06,IL,H8IL12129,DEM,[2018],House,C,False,"KELLY, BRENDAN",2017-10-17T22:53:08,H8IL12129,2017-07-06,[2018],Challenger
2018,I,3,2010-01-25,True,REPUBLICAN PARTY,"[u'03', u'03', u'03', u'03', u'03']",H,03,2017-03-03,PA,H0PA03271,REP,"[2010, 2012, 2014, 2016, 2018]",House,C,False,"KELLY, GEORGE J JR",2017-03-07T20:58:19,H0PA03271,2017-03-03,"[2010, 2012, 2014, 2016, 2018]",Incumbent
2018,C,6,2017-10-11,False,REPUBLICAN PARTY,[u'06'],H,06,2017-10-11,FL,H8FL06114,REP,[2018],House,N,False,"KELLY, JEREMY J",2017-10-18T21:02:35,H8FL06114,2017-10-11,[2018],Challenger
2018,I,1,2015-03-11,True,REPUBLICAN PARTY,"[u'01', u'01']",H,01,2017-05-08,MS,H6MS01131,REP,"[2016, 2018]",House,C,False,"KELLY, JOHN TRENT TRENT",2017-05-08T21:03:45,H6MS01131,2017-05-08,"[2016, 2018]",Incumbent
2018,I,2,2012-12-10,True,DEMOCRATIC PARTY,"[u'02', u'02', u'02', u'02']",H,02,2016-12-16,IL,H2IL02172,DEM,"[2013, 2014, 2016, 2018]",House,C,False,"KELLY, ROBIN",2017-03-02T21:00:15,H2IL02172,2016-12-16,"[2012, 2014, 2016, 2018]",Incumbent
2018,,7,2017-10-24,False,DEMOCRATIC PARTY,[u'07'],H,07,2017-10-24,IL,H8IL07111,DEM,[2018],House,N,False,"KENNEDY, ABIGAIL",2017-10-25T20:57:11,H8IL07111,2017-10-24,[2018],
2018,I,4,2012-02-15,True,DEMOCRATIC PARTY,"[u'04', u'04', u'04', u'04']",H,04,2017-05-05,MA,H2MA04073,DEM,"[2012, 2014, 2016, 2018]",House,C,False,"KENNEDY, JOSEPH P III",2017-05-05T21:04:59,H2MA04073,2017-05-05,"[2012, 2014, 2016, 2018]",Incumbent
2018,C,17,2017-09-04,False,DEMOCRATIC PARTY,[u'17'],H,17,2017-09-04,TX,H8TX17149,DEM,[2018],House,N,False,"KENNEDY, RICHARD",2017-10-05T20:56:00,H8TX17149,2017-09-04,[2018],Challenger
2018,C,48,2017-09-18,True,INDEPENDENT,[u'48'],H,48,2017-09-18,CA,H8CA48118,IND,[2018],House,N,False,"KENSINGER, KEVIN THOMAS",2017-10-05T20:56:00,H8CA48118,2017-09-18,[2018],Challenger
2018,O,6,2017-09-21,False,DEMOCRATIC PARTY,[u'06'],H,06,2017-09-21,IN,H8IN06111,DEM,[2018],House,N,False,"KERELIS, ARTURAS",2017-10-18T21:02:35,H8IN06111,2017-09-21,[2018],Open seat
2018,C,7,2017-03-16,True,DEMOCRATIC PARTY,[u'07'],H,07,2017-04-03,TX,H8TX07108,DEM,[2018],House,C,False,"KERNER, DEBRA",2017-09-15T21:00:12,H8TX07108,2017-04-03,[2018],Challenger
2018,C,0,2017-03-10,True,LIBERTARIAN PARTY,[u'00'],S,00,2017-03-10,PA,S8PA00254,LIB,[2018],Senate,C,False,"KERNS JR, DALE RONALD",2017-09-15T21:00:12,S8PA00254,2017-03-10,[2018],Challenger
2018,C,7,2017-05-11,True,DEMOCRATIC PARTY,[u'07'],H,07,2017-05-11,CO,H8CO07060,DEM,[2018],House,C,False,"KERR, ANDREW STEVEN",2017-08-28T20:55:19,H8CO07060,2017-05-11,[2018],Challenger
2018,O,3,2017-10-16,False,DEMOCRATIC PARTY,[u'03'],H,03,2017-10-16,MA,H8MA03155,DEM,[2018],House,N,False,"KERRIGAN, STEPHEN",2017-10-18T21:02:35,H8MA03155,2017-10-16,[2018],Open seat
2018,C,49,2017-07-11,True,DEMOCRATIC PARTY,[u'49'],H,49,2017-07-11,CA,H8CA49066,DEM,[2018],House,C,False,"KERR, PAUL G.",2017-10-18T21:02:35,H8CA49066,2017-07-11,[2018],Challenger
2018,O,11,2017-09-15,True,REPUBLICAN PARTY,[u'11'],H,11,2017-09-15,MI,H8MI11270,REP,[2018],House,C,False,"KESTO, KLINT",2017-10-18T21:02:35,H8MI11270,2017-09-15,[2018],Open seat
2018,I,17,2003-11-04,True,DEMOCRATIC PARTY,"[u'12', u'12', u'17', u'17', u'17']",H,17,2017-08-10,CA,H4CA12055,DEM,"[2004, 2012, 2014, 2016, 2018]",House,C,False,"KHANNA, ROHIT",2017-08-10T21:03:44,H4CA12055,2017-08-10,"[2004, 2006, 2012, 2014, 2016, 2018]",Incumbent
2018,,12,2017-10-19,False,DEMOCRATIC PARTY,[u'12'],H,12,2017-10-19,CA,H8CA12254,DEM,[2018],House,N,False,"KHOJASTEH, RYAN A.",2017-10-19T20:59:28,H8CA12254,2017-10-19,[2018],
2018,C,2,2017-07-07,True,DEMOCRATIC PARTY,[u'02'],H,02,2017-07-07,TX,H8TX02083,DEM,[2018],House,C,False,"KHORASANI, ALI",2017-10-11T20:57:02,H8TX02083,2017-07-07,[2018],Challenger
